participant_id,Item,Verb,Noun,Task,Condition,RT_AJT,Response_AJT,Accuracy_AJT,Correct_AJT,RT_LJT,Response_LJT,Accuracy_LJT,Correct_LJT,Age,Handedness,Vision,LanguagePathology,L1,Fold,Status,Time_taken,Prolific_Age,Sex,Ethnicity_simplified,Country_of_birth,Country_of_residence,Nationality,Language,mAccuracy_AJT,mRT_AJT,mAccuracy_LJT,mRT_LJT,iAccuracy_AJT,iRT_AJT,iAccuracy_LJT,iRT_LJT,VerbFreq,NounFreq,CollFreq,Score,Usage,Verb_Senses,Noun_Senses,Item_PT,Is_Used_PT,Translation_PT,Item_ZH,Is_Used_ZH,Translation_ZH,Item_ML,Is_Used_ML,Translation_ML,Item_RU,Is_Used_RU,Translation_RU,NounConc,VerbConc,VerbItemSimilarity,item_match_key,verb,noun,noun_pl,type,noun_concreteness,snd3,snd10,snd25,snd50,avg_v_sim_to_item,avg_v_sim_to_item_10nouns,avg_v_sim_to_item_50nouns,verb_synset_len,logDice,collocation_freq
P023,stifle yawns,stifle,yawns,AJT,Productive,703,y,1,y,3090,y,1,y,46,Right,Normal,No,English,2,APPROVED,320,46,Female,White,United Kingdom,United Kingdom,United Kingdom,English,1.0,831.95,0.65,1877.35,0.869565217391304,1125.65217391304,0.695652173913043,1517.26086956522,430978,214649,2819,9.5,stifled a yawn,4,1,abafar bocejo,y,abafar/reprimir um bocejo,<U+6291><U+5236><U+54C8><U+6B20>,y,,koattuvaaya amarththinirththuka,y,koattuvaaya amarththinirththuka,<U+0434><U+0443><U+0448><U+0438><U+0442><U+044C> <U+0437><U+0435><U+0432><U+043E><U+0442><U+0443>,n,<U+043F><U+0440><U+0435><U+0440><U+0432><U+0430><U+0442><U+044C>/<U+043F><U+043E><U+0434><U+0430><U+0432><U+0438><U+0442><U+044C> <U+0437><U+0435><U+0432><U+043E><U+0442><U+0443>,4.46,2.59,0.778687655925751,stifle yawns,stifle,yawn,yawns,productive,4.46,18.722,27.298,31.233,33.744,0.7786876559257507,0.6958333253860474,0.6946372985839844,4,9.5,2819
P021,stifle yawns,stifle,yawns,AJT,Productive,846,y,1,y,1917,y,1,y,62,Right,Corrected (I wear contacts/glasses.),No,English,2,APPROVED,348,62,Female,White,United Kingdom,United Kingdom,United Kingdom,English,0.95,1114.55,1.0,1863.75,0.869565217391304,1125.65217391304,0.695652173913043,1517.26086956522,430978,214649,2819,9.5,stifled a yawn,4,1,abafar bocejo,y,abafar/reprimir um bocejo,<U+6291><U+5236><U+54C8><U+6B20>,y,,koattuvaaya amarththinirththuka,y,koattuvaaya amarththinirththuka,<U+0434><U+0443><U+0448><U+0438><U+0442><U+044C> <U+0437><U+0435><U+0432><U+043E><U+0442><U+0443>,n,<U+043F><U+0440><U+0435><U+0440><U+0432><U+0430><U+0442><U+044C>/<U+043F><U+043E><U+0434><U+0430><U+0432><U+0438><U+0442><U+044C> <U+0437><U+0435><U+0432><U+043E><U+0442><U+0443>,4.46,2.59,0.778687655925751,stifle yawns,stifle,yawn,yawns,productive,4.46,18.722,27.298,31.233,33.744,0.7786876559257507,0.6958333253860474,0.6946372985839844,4,9.5,2819
P006,stifle yawns,stifle,yawns,AJT,Productive,1317,y,1,y,1192,n,0,y,32,Right,Normal,No,English,2,APPROVED,344,32,Female,White,United Kingdom,United Kingdom,United Kingdom,English,0.9,1126.4,0.6,1227.25,0.869565217391304,1125.65217391304,0.695652173913043,1517.26086956522,430978,214649,2819,9.5,stifled a yawn,4,1,abafar bocejo,y,abafar/reprimir um bocejo,<U+6291><U+5236><U+54C8><U+6B20>,y,,koattuvaaya amarththinirththuka,y,koattuvaaya amarththinirththuka,<U+0434><U+0443><U+0448><U+0438><U+0442><U+044C> <U+0437><U+0435><U+0432><U+043E><U+0442><U+0443>,n,<U+043F><U+0440><U+0435><U+0440><U+0432><U+0430><U+0442><U+044C>/<U+043F><U+043E><U+0434><U+0430><U+0432><U+0438><U+0442><U+044C> <U+0437><U+0435><U+0432><U+043E><U+0442><U+0443>,4.46,2.59,0.778687655925751,stifle yawns,stifle,yawn,yawns,productive,4.46,18.722,27.298,31.233,33.744,0.7786876559257507,0.6958333253860474,0.6946372985839844,4,9.5,2819
P015,stifle yawns,stifle,yawns,AJT,Productive,1373,y,1,y,1540,n,0,y,38,Right,Corrected (I wear contacts/glasses.),No,English,2,APPROVED,615,38,Male,White,United Kingdom,United Kingdom,United Kingdom,English,1.0,1239.85,0.9,1534.6,0.869565217391304,1125.65217391304,0.695652173913043,1517.26086956522,430978,214649,2819,9.5,stifled a yawn,4,1,abafar bocejo,y,abafar/reprimir um bocejo,<U+6291><U+5236><U+54C8><U+6B20>,y,,koattuvaaya amarththinirththuka,y,koattuvaaya amarththinirththuka,<U+0434><U+0443><U+0448><U+0438><U+0442><U+044C> <U+0437><U+0435><U+0432><U+043E><U+0442><U+0443>,n,<U+043F><U+0440><U+0435><U+0440><U+0432><U+0430><U+0442><U+044C>/<U+043F><U+043E><U+0434><U+0430><U+0432><U+0438><U+0442><U+044C> <U+0437><U+0435><U+0432><U+043E><U+0442><U+0443>,4.46,2.59,0.778687655925751,stifle yawns,stifle,yawn,yawns,productive,4.46,18.722,27.298,31.233,33.744,0.7786876559257507,0.6958333253860474,0.6946372985839844,4,9.5,2819
P002,stifle yawns,stifle,yawns,AJT,Productive,900,y,1,y,1306,y,1,y,66,Right,Corrected (I wear contacts/glasses.),No,English,2,APPROVED,387,66,Female,White,United Kingdom,United Kingdom,United Kingdom,English,1.0,1008.1,1.0,1368.75,0.869565217391304,1125.65217391304,0.695652173913043,1517.26086956522,430978,214649,2819,9.5,stifled a yawn,4,1,abafar bocejo,y,abafar/reprimir um bocejo,<U+6291><U+5236><U+54C8><U+6B20>,y,,koattuvaaya amarththinirththuka,y,koattuvaaya amarththinirththuka,<U+0434><U+0443><U+0448><U+0438><U+0442><U+044C> <U+0437><U+0435><U+0432><U+043E><U+0442><U+0443>,n,<U+043F><U+0440><U+0435><U+0440><U+0432><U+0430><U+0442><U+044C>/<U+043F><U+043E><U+0434><U+0430><U+0432><U+0438><U+0442><U+044C> <U+0437><U+0435><U+0432><U+043E><U+0442><U+0443>,4.46,2.59,0.778687655925751,stifle yawns,stifle,yawn,yawns,productive,4.46,18.722,27.298,31.233,33.744,0.7786876559257507,0.6958333253860474,0.6946372985839844,4,9.5,2819
P007,stifle yawns,stifle,yawns,AJT,Productive,1159,y,1,y,1520,y,1,y,64,Right,Corrected (I wear contacts/glasses.),No,English,2,APPROVED,537,64,Female,White,United Kingdom,United Kingdom,United Kingdom,English,0.95,1325.7,0.95,2468.45,0.869565217391304,1125.65217391304,0.695652173913043,1517.26086956522,430978,214649,2819,9.5,stifled a yawn,4,1,abafar bocejo,y,abafar/reprimir um bocejo,<U+6291><U+5236><U+54C8><U+6B20>,y,,koattuvaaya amarththinirththuka,y,koattuvaaya amarththinirththuka,<U+0434><U+0443><U+0448><U+0438><U+0442><U+044C> <U+0437><U+0435><U+0432><U+043E><U+0442><U+0443>,n,<U+043F><U+0440><U+0435><U+0440><U+0432><U+0430><U+0442><U+044C>/<U+043F><U+043E><U+0434><U+0430><U+0432><U+0438><U+0442><U+044C> <U+0437><U+0435><U+0432><U+043E><U+0442><U+0443>,4.46,2.59,0.778687655925751,stifle yawns,stifle,yawn,yawns,productive,4.46,18.722,27.298,31.233,33.744,0.7786876559257507,0.6958333253860474,0.6946372985839844,4,9.5,2819
P004,stifle yawns,stifle,yawns,AJT,Productive,861,y,1,y,1552,y,1,y,26,Left,Normal,No,English,2,APPROVED,340,26,Male,White,United Kingdom,United Kingdom,United Kingdom,English,0.95,1134.45,0.95,1753.1,0.869565217391304,1125.65217391304,0.695652173913043,1517.26086956522,430978,214649,2819,9.5,stifled a yawn,4,1,abafar bocejo,y,abafar/reprimir um bocejo,<U+6291><U+5236><U+54C8><U+6B20>,y,,koattuvaaya amarththinirththuka,y,koattuvaaya amarththinirththuka,<U+0434><U+0443><U+0448><U+0438><U+0442><U+044C> <U+0437><U+0435><U+0432><U+043E><U+0442><U+0443>,n,<U+043F><U+0440><U+0435><U+0440><U+0432><U+0430><U+0442><U+044C>/<U+043F><U+043E><U+0434><U+0430><U+0432><U+0438><U+0442><U+044C> <U+0437><U+0435><U+0432><U+043E><U+0442><U+0443>,4.46,2.59,0.778687655925751,stifle yawns,stifle,yawn,yawns,productive,4.46,18.722,27.298,31.233,33.744,0.7786876559257507,0.6958333253860474,0.6946372985839844,4,9.5,2819
P001,stifle yawns,stifle,yawns,AJT,Productive,1026,y,1,y,1178,y,1,y,40,Right,Corrected (I wear contacts/glasses.),No,English,2,APPROVED,427,40,Female,White,United Kingdom,United Kingdom,United Kingdom,English,0.95,961.55,0.9,1108.85,0.869565217391304,1125.65217391304,0.695652173913043,1517.26086956522,430978,214649,2819,9.5,stifled a yawn,4,1,abafar bocejo,y,abafar/reprimir um bocejo,<U+6291><U+5236><U+54C8><U+6B20>,y,,koattuvaaya amarththinirththuka,y,koattuvaaya amarththinirththuka,<U+0434><U+0443><U+0448><U+0438><U+0442><U+044C> <U+0437><U+0435><U+0432><U+043E><U+0442><U+0443>,n,<U+043F><U+0440><U+0435><U+0440><U+0432><U+0430><U+0442><U+044C>/<U+043F><U+043E><U+0434><U+0430><U+0432><U+0438><U+0442><U+044C> <U+0437><U+0435><U+0432><U+043E><U+0442><U+0443>,4.46,2.59,0.778687655925751,stifle yawns,stifle,yawn,yawns,productive,4.46,18.722,27.298,31.233,33.744,0.7786876559257507,0.6958333253860474,0.6946372985839844,4,9.5,2819
P005,stifle yawns,stifle,yawns,AJT,Productive,1116,y,1,y,1641,y,1,y,57,Right,Corrected (I wear contacts/glasses.),No,English,2,APPROVED,479,57,Male,White,United Kingdom,United Kingdom,United Kingdom,English,1.0,1119.45,0.95,2055.8,0.869565217391304,1125.65217391304,0.695652173913043,1517.26086956522,430978,214649,2819,9.5,stifled a yawn,4,1,abafar bocejo,y,abafar/reprimir um bocejo,<U+6291><U+5236><U+54C8><U+6B20>,y,,koattuvaaya amarththinirththuka,y,koattuvaaya amarththinirththuka,<U+0434><U+0443><U+0448><U+0438><U+0442><U+044C> <U+0437><U+0435><U+0432><U+043E><U+0442><U+0443>,n,<U+043F><U+0440><U+0435><U+0440><U+0432><U+0430><U+0442><U+044C>/<U+043F><U+043E><U+0434><U+0430><U+0432><U+0438><U+0442><U+044C> <U+0437><U+0435><U+0432><U+043E><U+0442><U+0443>,4.46,2.59,0.778687655925751,stifle yawns,stifle,yawn,yawns,productive,4.46,18.722,27.298,31.233,33.744,0.7786876559257507,0.6958333253860474,0.6946372985839844,4,9.5,2819
P011,stifle yawns,stifle,yawns,AJT,Productive,961,y,1,y,1325,y,1,y,62,Right,Corrected (I wear contacts/glasses.),No,English,2,APPROVED,479,62,Female,White,United Kingdom,United Kingdom,United Kingdom,English,1.0,1098.35,1.0,1538.3,0.869565217391304,1125.65217391304,0.695652173913043,1517.26086956522,430978,214649,2819,9.5,stifled a yawn,4,1,abafar bocejo,y,abafar/reprimir um bocejo,<U+6291><U+5236><U+54C8><U+6B20>,y,,koattuvaaya amarththinirththuka,y,koattuvaaya amarththinirththuka,<U+0434><U+0443><U+0448><U+0438><U+0442><U+044C> <U+0437><U+0435><U+0432><U+043E><U+0442><U+0443>,n,<U+043F><U+0440><U+0435><U+0440><U+0432><U+0430><U+0442><U+044C>/<U+043F><U+043E><U+0434><U+0430><U+0432><U+0438><U+0442><U+044C> <U+0437><U+0435><U+0432><U+043E><U+0442><U+0443>,4.46,2.59,0.778687655925751,stifle yawns,stifle,yawn,yawns,productive,4.46,18.722,27.298,31.233,33.744,0.7786876559257507,0.6958333253860474,0.6946372985839844,4,9.5,2819
P008,stifle yawns,stifle,yawns,AJT,Productive,800,y,1,y,1906,y,1,y,45,Right,Corrected (I wear contacts/glasses.),No,English,2,APPROVED,302,45,Female,White,United Kingdom,United Kingdom,United Kingdom,English,1.0,981.9,0.9,1380.85,0.869565217391304,1125.65217391304,0.695652173913043,1517.26086956522,430978,214649,2819,9.5,stifled a yawn,4,1,abafar bocejo,y,abafar/reprimir um bocejo,<U+6291><U+5236><U+54C8><U+6B20>,y,,koattuvaaya amarththinirththuka,y,koattuvaaya amarththinirththuka,<U+0434><U+0443><U+0448><U+0438><U+0442><U+044C> <U+0437><U+0435><U+0432><U+043E><U+0442><U+0443>,n,<U+043F><U+0440><U+0435><U+0440><U+0432><U+0430><U+0442><U+044C>/<U+043F><U+043E><U+0434><U+0430><U+0432><U+0438><U+0442><U+044C> <U+0437><U+0435><U+0432><U+043E><U+0442><U+0443>,4.46,2.59,0.778687655925751,stifle yawns,stifle,yawn,yawns,productive,4.46,18.722,27.298,31.233,33.744,0.7786876559257507,0.6958333253860474,0.6946372985839844,4,9.5,2819
P017,stifle yawns,stifle,yawns,AJT,Productive,1320,y,1,y,1977,y,1,y,60,Right,Corrected (I wear contacts/glasses.),No,English,2,APPROVED,387,60,Female,Black,United Kingdom,United Kingdom,United Kingdom,English,0.95,1271.15,0.85,1664.85,0.869565217391304,1125.65217391304,0.695652173913043,1517.26086956522,430978,214649,2819,9.5,stifled a yawn,4,1,abafar bocejo,y,abafar/reprimir um bocejo,<U+6291><U+5236><U+54C8><U+6B20>,y,,koattuvaaya amarththinirththuka,y,koattuvaaya amarththinirththuka,<U+0434><U+0443><U+0448><U+0438><U+0442><U+044C> <U+0437><U+0435><U+0432><U+043E><U+0442><U+0443>,n,<U+043F><U+0440><U+0435><U+0440><U+0432><U+0430><U+0442><U+044C>/<U+043F><U+043E><U+0434><U+0430><U+0432><U+0438><U+0442><U+044C> <U+0437><U+0435><U+0432><U+043E><U+0442><U+0443>,4.46,2.59,0.778687655925751,stifle yawns,stifle,yawn,yawns,productive,4.46,18.722,27.298,31.233,33.744,0.7786876559257507,0.6958333253860474,0.6946372985839844,4,9.5,2819
P010,stifle yawns,stifle,yawns,AJT,Productive,1735,y,1,y,1702,y,1,y,33,Right,Corrected (I wear contacts/glasses.),No,English,2,APPROVED,369,33,Male,White,United Kingdom,United Kingdom,United Kingdom,English,1.0,972.25,0.9,1638.8,0.869565217391304,1125.65217391304,0.695652173913043,1517.26086956522,430978,214649,2819,9.5,stifled a yawn,4,1,abafar bocejo,y,abafar/reprimir um bocejo,<U+6291><U+5236><U+54C8><U+6B20>,y,,koattuvaaya amarththinirththuka,y,koattuvaaya amarththinirththuka,<U+0434><U+0443><U+0448><U+0438><U+0442><U+044C> <U+0437><U+0435><U+0432><U+043E><U+0442><U+0443>,n,<U+043F><U+0440><U+0435><U+0440><U+0432><U+0430><U+0442><U+044C>/<U+043F><U+043E><U+0434><U+0430><U+0432><U+0438><U+0442><U+044C> <U+0437><U+0435><U+0432><U+043E><U+0442><U+0443>,4.46,2.59,0.778687655925751,stifle yawns,stifle,yawn,yawns,productive,4.46,18.722,27.298,31.233,33.744,0.7786876559257507,0.6958333253860474,0.6946372985839844,4,9.5,2819
P003,stifle yawns,stifle,yawns,AJT,Productive,3135,y,1,y,1041,n,0,y,31,Left,Corrected (I wear contacts/glasses.),No,English,2,APPROVED,426,31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,0.85,1491.45,0.85,2178.25,0.869565217391304,1125.65217391304,0.695652173913043,1517.26086956522,430978,214649,2819,9.5,stifled a yawn,4,1,abafar bocejo,y,abafar/reprimir um bocejo,<U+6291><U+5236><U+54C8><U+6B20>,y,,koattuvaaya amarththinirththuka,y,koattuvaaya amarththinirththuka,<U+0434><U+0443><U+0448><U+0438><U+0442><U+044C> <U+0437><U+0435><U+0432><U+043E><U+0442><U+0443>,n,<U+043F><U+0440><U+0435><U+0440><U+0432><U+0430><U+0442><U+044C>/<U+043F><U+043E><U+0434><U+0430><U+0432><U+0438><U+0442><U+044C> <U+0437><U+0435><U+0432><U+043E><U+0442><U+0443>,4.46,2.59,0.778687655925751,stifle yawns,stifle,yawn,yawns,productive,4.46,18.722,27.298,31.233,33.744,0.7786876559257507,0.6958333253860474,0.6946372985839844,4,9.5,2819
P020,stifle yawns,stifle,yawns,AJT,Productive,857,y,1,y,1096,y,1,y,30,Right,Corrected (I wear contacts/glasses.),No,English,2,APPROVED,235,30,Female,Other,United Kingdom,United Kingdom,United Kingdom,English,0.9,824.65,0.9,1087.75,0.869565217391304,1125.65217391304,0.695652173913043,1517.26086956522,430978,214649,2819,9.5,stifled a yawn,4,1,abafar bocejo,y,abafar/reprimir um bocejo,<U+6291><U+5236><U+54C8><U+6B20>,y,,koattuvaaya amarththinirththuka,y,koattuvaaya amarththinirththuka,<U+0434><U+0443><U+0448><U+0438><U+0442><U+044C> <U+0437><U+0435><U+0432><U+043E><U+0442><U+0443>,n,<U+043F><U+0440><U+0435><U+0440><U+0432><U+0430><U+0442><U+044C>/<U+043F><U+043E><U+0434><U+0430><U+0432><U+0438><U+0442><U+044C> <U+0437><U+0435><U+0432><U+043E><U+0442><U+0443>,4.46,2.59,0.778687655925751,stifle yawns,stifle,yawn,yawns,productive,4.46,18.722,27.298,31.233,33.744,0.7786876559257507,0.6958333253860474,0.6946372985839844,4,9.5,2819
P013,stifle yawns,stifle,yawns,AJT,Productive,984,n,0,y,2041,n,0,y,22,Right,Normal,No,English,2,APPROVED,310,22,Male,White,United Kingdom,United Kingdom,United Kingdom,English,0.95,875.65,0.8,1387.85,0.869565217391304,1125.65217391304,0.695652173913043,1517.26086956522,430978,214649,2819,9.5,stifled a yawn,4,1,abafar bocejo,y,abafar/reprimir um bocejo,<U+6291><U+5236><U+54C8><U+6B20>,y,,koattuvaaya amarththinirththuka,y,koattuvaaya amarththinirththuka,<U+0434><U+0443><U+0448><U+0438><U+0442><U+044C> <U+0437><U+0435><U+0432><U+043E><U+0442><U+0443>,n,<U+043F><U+0440><U+0435><U+0440><U+0432><U+0430><U+0442><U+044C>/<U+043F><U+043E><U+0434><U+0430><U+0432><U+0438><U+0442><U+044C> <U+0437><U+0435><U+0432><U+043E><U+0442><U+0443>,4.46,2.59,0.778687655925751,stifle yawns,stifle,yawn,yawns,productive,4.46,18.722,27.298,31.233,33.744,0.7786876559257507,0.6958333253860474,0.6946372985839844,4,9.5,2819
P014,stifle yawns,stifle,yawns,AJT,Productive,1335,y,1,y,1411,y,1,y,48,Right,Corrected (I wear contacts/glasses.),No,English,2,APPROVED,398,48,Female,Asian,United Kingdom,United Kingdom,United Kingdom,English,1.0,1213.5,0.95,1583.65,0.869565217391304,1125.65217391304,0.695652173913043,1517.26086956522,430978,214649,2819,9.5,stifled a yawn,4,1,abafar bocejo,y,abafar/reprimir um bocejo,<U+6291><U+5236><U+54C8><U+6B20>,y,,koattuvaaya amarththinirththuka,y,koattuvaaya amarththinirththuka,<U+0434><U+0443><U+0448><U+0438><U+0442><U+044C> <U+0437><U+0435><U+0432><U+043E><U+0442><U+0443>,n,<U+043F><U+0440><U+0435><U+0440><U+0432><U+0430><U+0442><U+044C>/<U+043F><U+043E><U+0434><U+0430><U+0432><U+0438><U+0442><U+044C> <U+0437><U+0435><U+0432><U+043E><U+0442><U+0443>,4.46,2.59,0.778687655925751,stifle yawns,stifle,yawn,yawns,productive,4.46,18.722,27.298,31.233,33.744,0.7786876559257507,0.6958333253860474,0.6946372985839844,4,9.5,2819
P018,stifle yawns,stifle,yawns,AJT,Productive,1104,y,1,y,1579,n,0,y,23,Right,Normal,No,English,2,APPROVED,401,23,Female,White,United Kingdom,United Kingdom,United Kingdom,English,1.0,1286.2,0.9,1579.65,0.869565217391304,1125.65217391304,0.695652173913043,1517.26086956522,430978,214649,2819,9.5,stifled a yawn,4,1,abafar bocejo,y,abafar/reprimir um bocejo,<U+6291><U+5236><U+54C8><U+6B20>,y,,koattuvaaya amarththinirththuka,y,koattuvaaya amarththinirththuka,<U+0434><U+0443><U+0448><U+0438><U+0442><U+044C> <U+0437><U+0435><U+0432><U+043E><U+0442><U+0443>,n,<U+043F><U+0440><U+0435><U+0440><U+0432><U+0430><U+0442><U+044C>/<U+043F><U+043E><U+0434><U+0430><U+0432><U+0438><U+0442><U+044C> <U+0437><U+0435><U+0432><U+043E><U+0442><U+0443>,4.46,2.59,0.778687655925751,stifle yawns,stifle,yawn,yawns,productive,4.46,18.722,27.298,31.233,33.744,0.7786876559257507,0.6958333253860474,0.6946372985839844,4,9.5,2819
P022,stifle yawns,stifle,yawns,AJT,Productive,698,n,0,y,710,n,0,y,22,Right,Corrected (I wear contacts/glasses.),No,English,2,APPROVED,339,22,Male,White,United Kingdom,United Kingdom,United Kingdom,English,0.6,834.05,0.65,1474.4,0.869565217391304,1125.65217391304,0.695652173913043,1517.26086956522,430978,214649,2819,9.5,stifled a yawn,4,1,abafar bocejo,y,abafar/reprimir um bocejo,<U+6291><U+5236><U+54C8><U+6B20>,y,,koattuvaaya amarththinirththuka,y,koattuvaaya amarththinirththuka,<U+0434><U+0443><U+0448><U+0438><U+0442><U+044C> <U+0437><U+0435><U+0432><U+043E><U+0442><U+0443>,n,<U+043F><U+0440><U+0435><U+0440><U+0432><U+0430><U+0442><U+044C>/<U+043F><U+043E><U+0434><U+0430><U+0432><U+0438><U+0442><U+044C> <U+0437><U+0435><U+0432><U+043E><U+0442><U+0443>,4.46,2.59,0.778687655925751,stifle yawns,stifle,yawn,yawns,productive,4.46,18.722,27.298,31.233,33.744,0.7786876559257507,0.6958333253860474,0.6946372985839844,4,9.5,2819
P012,stifle yawns,stifle,yawns,AJT,Productive,869,y,1,y,1782,y,1,y,57,Right,Corrected (I wear contacts/glasses.),No,English,2,APPROVED,428,57,Female,White,United Kingdom,United Kingdom,United Kingdom,English,0.95,1120.6,0.9,2020.65,0.869565217391304,1125.65217391304,0.695652173913043,1517.26086956522,430978,214649,2819,9.5,stifled a yawn,4,1,abafar bocejo,y,abafar/reprimir um bocejo,<U+6291><U+5236><U+54C8><U+6B20>,y,,koattuvaaya amarththinirththuka,y,koattuvaaya amarththinirththuka,<U+0434><U+0443><U+0448><U+0438><U+0442><U+044C> <U+0437><U+0435><U+0432><U+043E><U+0442><U+0443>,n,<U+043F><U+0440><U+0435><U+0440><U+0432><U+0430><U+0442><U+044C>/<U+043F><U+043E><U+0434><U+0430><U+0432><U+0438><U+0442><U+044C> <U+0437><U+0435><U+0432><U+043E><U+0442><U+0443>,4.46,2.59,0.778687655925751,stifle yawns,stifle,yawn,yawns,productive,4.46,18.722,27.298,31.233,33.744,0.7786876559257507,0.6958333253860474,0.6946372985839844,4,9.5,2819
P019,stifle yawns,stifle,yawns,AJT,Productive,1009,y,1,y,1350,y,1,y,40,Right,Corrected (I wear contacts/glasses.),No,English,2,APPROVED,364,40,Female,White,United Arab Emirates,United Kingdom,United Kingdom,English,0.95,947.5,1.0,1277.6,0.869565217391304,1125.65217391304,0.695652173913043,1517.26086956522,430978,214649,2819,9.5,stifled a yawn,4,1,abafar bocejo,y,abafar/reprimir um bocejo,<U+6291><U+5236><U+54C8><U+6B20>,y,,koattuvaaya amarththinirththuka,y,koattuvaaya amarththinirththuka,<U+0434><U+0443><U+0448><U+0438><U+0442><U+044C> <U+0437><U+0435><U+0432><U+043E><U+0442><U+0443>,n,<U+043F><U+0440><U+0435><U+0440><U+0432><U+0430><U+0442><U+044C>/<U+043F><U+043E><U+0434><U+0430><U+0432><U+0438><U+0442><U+044C> <U+0437><U+0435><U+0432><U+043E><U+0442><U+0443>,4.46,2.59,0.778687655925751,stifle yawns,stifle,yawn,yawns,productive,4.46,18.722,27.298,31.233,33.744,0.7786876559257507,0.6958333253860474,0.6946372985839844,4,9.5,2819
P016,stifle yawns,stifle,yawns,AJT,Productive,913,n,0,y,1074,n,0,y,23,Right,Normal,No,English,2,APPROVED,777,22,Female,Black,United Kingdom,United Kingdom,United Kingdom,English,0.6,1227.05,0.85,1134.2,0.869565217391304,1125.65217391304,0.695652173913043,1517.26086956522,430978,214649,2819,9.5,stifled a yawn,4,1,abafar bocejo,y,abafar/reprimir um bocejo,<U+6291><U+5236><U+54C8><U+6B20>,y,,koattuvaaya amarththinirththuka,y,koattuvaaya amarththinirththuka,<U+0434><U+0443><U+0448><U+0438><U+0442><U+044C> <U+0437><U+0435><U+0432><U+043E><U+0442><U+0443>,n,<U+043F><U+0440><U+0435><U+0440><U+0432><U+0430><U+0442><U+044C>/<U+043F><U+043E><U+0434><U+0430><U+0432><U+0438><U+0442><U+044C> <U+0437><U+0435><U+0432><U+043E><U+0442><U+0443>,4.46,2.59,0.778687655925751,stifle yawns,stifle,yawn,yawns,productive,4.46,18.722,27.298,31.233,33.744,0.7786876559257507,0.6958333253860474,0.6946372985839844,4,9.5,2819
P009,stifle yawns,stifle,yawns,AJT,Productive,869,y,1,y,967,y,1,y,58,Right,Corrected (I wear contacts/glasses.),No,English,2,APPROVED,336,58,Male,White,United States,United States,United States,English,0.95,1013.7,0.95,1272.3,0.869565217391304,1125.65217391304,0.695652173913043,1517.26086956522,430978,214649,2819,9.5,stifled a yawn,4,1,abafar bocejo,y,abafar/reprimir um bocejo,<U+6291><U+5236><U+54C8><U+6B20>,y,,koattuvaaya amarththinirththuka,y,koattuvaaya amarththinirththuka,<U+0434><U+0443><U+0448><U+0438><U+0442><U+044C> <U+0437><U+0435><U+0432><U+043E><U+0442><U+0443>,n,<U+043F><U+0440><U+0435><U+0440><U+0432><U+0430><U+0442><U+044C>/<U+043F><U+043E><U+0434><U+0430><U+0432><U+0438><U+0442><U+044C> <U+0437><U+0435><U+0432><U+043E><U+0442><U+0443>,4.46,2.59,0.778687655925751,stifle yawns,stifle,yawn,yawns,productive,4.46,18.722,27.298,31.233,33.744,0.7786876559257507,0.6958333253860474,0.6946372985839844,4,9.5,2819
P084,stimulate brain,stimulate,brain,AJT,Productive,995,y,1,y,2537,y,1,y,62,Right,Corrected (I wear contacts/glasses.),No,English,4,APPROVED,420,62,Female,White,United Kingdom,United Kingdom,United Kingdom,English,1.0,994.2,0.9,2000.4,1.0,1015.73913043478,0.695652173913043,1992.04347826087,430978,214649,6316,7.3,stimulate the brain,7,5,estimular c̩rebro,y,estimular o c̩rebro,<U+6FC0><U+53D1><U+5927><U+8111>,y,,thalachchoarrine uththeajippikkuka,y,thalachchoarrine uththeajippikkuka,<U+0441><U+0442><U+0438><U+043C><U+0443><U+043B><U+0438><U+0440><U+043E><U+0432><U+0430><U+0442><U+044C> <U+043C><U+043E><U+0437><U+0433>,n,<U+0443><U+043B><U+0443><U+0447><U+0448><U+0438><U+0442><U+044C> <U+0440><U+0430><U+0431><U+043E><U+0442><U+0443> <U+043C><U+043E><U+0437><U+0433><U+0430>,4.69,3.22,0.854618847370148,stimulate brain,stimulate,brain,brain,productive,4.69,120.31,177.7,212.37,233.34,0.8546188473701477,0.7370749115943909,0.7407470941543579,7,7.3,6316
